m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2020	LMEL	2	60025	17	20	1			2	0.28																																																																						
4	2020	LMEL	2	60025	17	21	1			2	0.28																																																																						
4	2020	LMEL	2	60025	17	22	1			2	0.33																																																																						
4	2020	LMEL	2	60025	17	23	1			2	0.26																																																																						
4	2020	LMEL	2	60025	17	24	1			2	0.25																																																																						
4	2020	LMEL	2	60025	17	25	1			2	0.355																																																																						
4	2020	LMEL	2	60025	17	26	1			2	0.315																																																																						
4	2020	LMEL	2	60025	17	27	1			2	0.275																																																																						
4	2020	LMEL	2	60025	17	28	1			2	0.265																																																																						
4	2020	LMEL	2	60025	17	29	1			2	0.245																																																																						
4	2020	LMEL	2	60025	17	30	1			2	0.265																																																																						
4	2020	LMEL	2	60025	17	31	1			2	0.23																																																																						
4	2020	LMEL	2	60025	17	32	1			2	0.335																																																																						
4	2020	LMEL	2	60025	17	33	1			2	0.29																																																																						
4	2020	LMEL	2	60025	17	34	1			2	0.305																																																																						
4	2020	LMEL	2	60025	17	35	1			2	0.22																																																																						
4	2020	LMEL	2	60025	17	36	1			2	0.32																																																																						
4	2020	LMEL	2	60025	17	37	1			2	0.275																																																																						
4	2020	LMEL	2	60025	17	38	1			2	0.3																																																																						
4	2020	LMEL	2	60025	17	39	1			2	0.305																																																																						
4	2020	LMEL	2	60025	17	40	1			2	0.25																																																																						
4	2020	LMEL	2	60025	17	41	1			2	0.245																																																																						
4	2020	LMEL	2	60025	17	42	1			2	0.37																																																																						
4	2020	LMEL	2	60025	17	43	1			2	0.295																																																																						
4	2020	LMEL	2	60025	17	44	1			2	0.27																																																																						
4	2020	LMEL	2	60025	17	45	1			2	0.26																																																																						
4	2020	LMEL	2	60025	17	46	1			2	0.29																																																																						
4	2020	LMEL	2	60025	17	47	1			2	0.295																																																																						
4	2020	LMEL	2	60025	17	48	1			2	0.245																																																																						
4	2020	LMEL	2	60025	17	49	1			2	0.245																																																																						
4	2020	LMEL	2	60025	17	50	1			2	0.28																																																																						
